case,category,process,label,type,name,index,phase,min_index,max_index,parameter_scale,min_arith,max_arith,init_arith_value,final_arith_value,min_param,max_param,init_param_value,final_param_value,stdv
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,17,1,1,44, ARITHMETIC,-5,5,0.255612057003,0.328751377275,-5,5,0.255612057003,0.328751377275,0.14953
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,18,1,1,44, ARITHMETIC,-5,5,-0.880433412698,-0.89714634176,-5,5,-0.880433412698,-0.89714634176,0.12762
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,19,1,1,44, ARITHMETIC,-5,5,-2.30584828362,-2.33666339639,-5,5,-2.30584828362,-2.33666339639,0.12875
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,20,1,1,44, ARITHMETIC,-5,5,-0.987902103913,-1.01655276525,-5,5,-0.987902103913,-1.01655276525,0.14122
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,21,1,1,44, ARITHMETIC,-5,5,-1.34571294412,-1.33487620602,-5,5,-1.34571294412,-1.33487620602,0.12205
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,22,1,1,44, ARITHMETIC,-5,5,-0.388263963486,-0.370716211787,-5,5,-0.388263963486,-0.370716211787,0.12131
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,23,1,1,44, ARITHMETIC,-5,5,0.795735284679,0.808543241283,-5,5,0.795735284679,0.808543241283,0.12314
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,24,1,1,44, ARITHMETIC,-5,5,1.56322822167,1.58184583767,-5,5,1.56322822167,1.58184583767,0.13125
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,25,1,1,44, ARITHMETIC,-5,5,1.90661700675,1.98026694534,-5,5,1.90661700675,1.98026694534,0.16373
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,26,1,1,44, ARITHMETIC,-5,5,2.23501803645,2.26694805173,-5,5,2.23501803645,2.26694805173,0.17188
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,27,1,1,44, ARITHMETIC,-5,5,1.78686168023,1.83670794354,-5,5,1.78686168023,1.83670794354,0.16762
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,28,1,1,44, ARITHMETIC,-5,5,1.0279151483,1.08773442048,-5,5,1.0279151483,1.08773442048,0.18571
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,29,1,1,44, ARITHMETIC,-5,5,0.431327432841,0.486800186897,-5,5,0.431327432841,0.486800186897,0.18129
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,30,1,1,44, ARITHMETIC,-5,5,0.368531417098,0.494932033499,-5,5,0.368531417098,0.494932033499,0.23578
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,31,1,1,44, ARITHMETIC,-5,5,-2.33166122492,-2.35858866305,-5,5,-2.33166122492,-2.35858866305,0.12234
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,32,1,1,44, ARITHMETIC,-5,5,-1.70759782621,-1.73251183442,-5,5,-1.70759782621,-1.73251183442,0.12224
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,33,1,1,44, ARITHMETIC,-5,5,-1.8851347582,-1.92316840843,-5,5,-1.8851347582,-1.92316840843,0.12214
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,34,1,1,44, ARITHMETIC,-5,5,-2.03925068868,-2.05991231157,-5,5,-2.03925068868,-2.05991231157,0.12236
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,35,1,1,44, ARITHMETIC,-5,5,-2.05061182091,-1.9981840754,-5,5,-2.05061182091,-1.9981840754,0.14979
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,36,1,1,44, ARITHMETIC,-5,5,-1.90038369849,-1.94837451984,-5,5,-1.90038369849,-1.94837451984,0.12585
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,37,1,1,44, ARITHMETIC,-5,5,-0.627925364712,-0.696569225853,-5,5,-0.627925364712,-0.696569225853,0.12117
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,38,1,1,44, ARITHMETIC,-5,5,-0.327408601724,-0.411119178824,-5,5,-0.327408601724,-0.411119178824,0.12009
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,39,1,1,44, ARITHMETIC,-5,5,-2.03295732333,-2.10736174194,-5,5,-2.03295732333,-2.10736174194,0.12044
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,40,1,1,44, ARITHMETIC,-5,5,-1.87493453007,-1.94740194346,-5,5,-1.87493453007,-1.94740194346,0.12033
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,41,1,1,44, ARITHMETIC,-5,5,-2.06473813756,-2.12650091007,-5,5,-2.06473813756,-2.12650091007,0.12184
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,42,1,1,44, ARITHMETIC,-5,5,-2.42286407748,-2.47279132986,-5,5,-2.42286407748,-2.47279132986,0.12272
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,43,1,1,44, ARITHMETIC,-5,5,-2.10478158123,-2.15663020666,-5,5,-2.10478158123,-2.15663020666,0.12325
22_03d5p,fisheries,fisheries,"TCF: 1965-1984, 1987-1996, 2005-2009, 2013-2015, 2017-2018", param_init_bounded_dev_vector,pDevsLnC,44,1,1,44, ARITHMETIC,-5,5,-2.25605002995,-2.31818545987,-5,5,-2.25605002995,-2.31818545987,0.12226
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,1,2,1,32, ARITHMETIC,-5,5,1.494948082,1.50803780244,-5,5,1.494948082,1.50803780244,0.19605
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,2,2,1,32, ARITHMETIC,-5,5,1.74489476788,1.75258522059,-5,5,1.74489476788,1.75258522059,0.198
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,3,2,1,32, ARITHMETIC,-5,5,0.734472207336,0.734618166129,-5,5,0.734472207336,0.734618166129,0.19292
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,4,2,1,32, ARITHMETIC,-5,5,1.11954069551,1.11657263984,-5,5,1.11954069551,1.11657263984,0.18408
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,5,2,1,32, ARITHMETIC,-5,5,0.548936991208,0.541342883983,-5,5,0.548936991208,0.541342883983,0.18282
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,6,2,1,32, ARITHMETIC,-5,5,0.475288924252,0.471181669392,-5,5,0.475288924252,0.471181669392,0.18589
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,7,2,1,32, ARITHMETIC,-5,5,1.32061330893,1.32163877639,-5,5,1.32061330893,1.32163877639,0.19624
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,8,2,1,32, ARITHMETIC,-5,5,1.08303171396,1.08412177189,-5,5,1.08303171396,1.08412177189,0.20394
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,9,2,1,32, ARITHMETIC,-5,5,0.149187865406,0.158629145119,-5,5,0.149187865406,0.158629145119,0.19238
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,10,2,1,32, ARITHMETIC,-5,5,-1.46236666965,-1.44875958932,-5,5,-1.46236666965,-1.44875958932,0.20879
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,11,2,1,32, ARITHMETIC,-5,5,-0.717707085908,-0.697914297253,-5,5,-0.717707085908,-0.697914297253,0.21185
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,12,2,1,32, ARITHMETIC,-5,5,-0.26408853294,-0.23852711203,-5,5,-0.26408853294,-0.23852711203,0.20863
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,13,2,1,32, ARITHMETIC,-5,5,-1.55036774794,-1.52529673981,-5,5,-1.55036774794,-1.52529673981,0.2092
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,14,2,1,32, ARITHMETIC,-5,5,-2.66728507988,-2.64482059061,-5,5,-2.66728507988,-2.64482059061,0.23942
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,15,2,1,32, ARITHMETIC,-5,5,-1.97886399249,-1.95990556728,-5,5,-1.97886399249,-1.95990556728,0.18668
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,16,2,1,32, ARITHMETIC,-5,5,-0.0133726429186,-0.0234076300619,-5,5,-0.0133726429186,-0.0234076300619,0.19706
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,17,2,1,32, ARITHMETIC,-5,5,0.131477802107,0.116725764926,-5,5,0.131477802107,0.116725764926,0.19004
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,18,2,1,32, ARITHMETIC,-5,5,0.168323357225,0.152298681925,-5,5,0.168323357225,0.152298681925,0.19365
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,19,2,1,32, ARITHMETIC,-5,5,-0.458451140613,-0.477963942608,-5,5,-0.458451140613,-0.477963942608,0.19533
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,20,2,1,32, ARITHMETIC,-5,5,-0.0727967037514,-0.0924505875251,-5,5,-0.0727967037514,-0.0924505875251,0.19715
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,21,2,1,32, ARITHMETIC,-5,5,0.0308375979276,0.0111460473307,-5,5,0.0308375979276,0.0111460473307,0.19793
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,22,2,1,32, ARITHMETIC,-5,5,0.584090684595,0.572007405174,-5,5,0.584090684595,0.572007405174,0.19683
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,23,2,1,32, ARITHMETIC,-5,5,0.287517249926,0.286444625017,-5,5,0.287517249926,0.286444625017,0.19637
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,24,2,1,32, ARITHMETIC,-5,5,0.212478562619,0.208062317299,-5,5,0.212478562619,0.208062317299,0.19579
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,25,2,1,32, ARITHMETIC,-5,5,1.04318711853,1.03415897223,-5,5,1.04318711853,1.03415897223,0.19081
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,26,2,1,32, ARITHMETIC,-5,5,0.841300380205,0.826159820905,-5,5,0.841300380205,0.826159820905,0.19243
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,27,2,1,32, ARITHMETIC,-5,5,0.666807998253,0.653962930898,-5,5,0.666807998253,0.653962930898,0.19449
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,28,2,1,32, ARITHMETIC,-5,5,0.0441771178366,0.0362652527333,-5,5,0.0441771178366,0.0362652527333,0.19719
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,29,2,1,32, ARITHMETIC,-5,5,0.0532350011233,0.0482382247973,-5,5,0.0532350011233,0.0482382247973,0.19757
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,30,2,1,32, ARITHMETIC,-5,5,0.375034479456,0.375144833551,-5,5,0.375034479456,0.375144833551,0.19708
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,31,2,1,32, ARITHMETIC,-5,5,-1.6196629559,-1.60955891604,-5,5,-1.6196629559,-1.60955891604,0.21157
22_03d5p,fisheries,fisheries,SCF: 1992+, param_init_bounded_dev_vector,pDevsLnC,32,2,1,32, ARITHMETIC,-5,5,-2.30441934395,-2.29073799208,-5,5,-2.30441934395,-2.29073799208,0.22771
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,1,2,1,51, ARITHMETIC,-5,5,1.59860691738,1.62342426117,-5,5,1.59860691738,1.62342426117,0.16308
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,2,2,1,51, ARITHMETIC,-5,5,1.83097219916,1.85672619158,-5,5,1.83097219916,1.85672619158,0.15611
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,3,2,1,51, ARITHMETIC,-5,5,1.01784909002,1.04599847646,-5,5,1.01784909002,1.04599847646,0.15382
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,4,2,1,51, ARITHMETIC,-5,5,0.612163982537,0.631749620456,-5,5,0.612163982537,0.631749620456,0.15205
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,5,2,1,51, ARITHMETIC,-5,5,0.250760581269,0.263013723452,-5,5,0.250760581269,0.263013723452,0.15182
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,6,2,1,51, ARITHMETIC,-5,5,0.0472832845965,0.0525894241601,-5,5,0.0472832845965,0.0525894241601,0.15322
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,7,2,1,51, ARITHMETIC,-5,5,0.536811063575,0.538852185317,-5,5,0.536811063575,0.538852185317,0.15652
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,8,2,1,51, ARITHMETIC,-5,5,0.0568186071502,0.0581896271316,-5,5,0.0568186071502,0.0581896271316,0.15452
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,9,2,1,51, ARITHMETIC,-5,5,-0.015265675114,-0.0157689323956,-5,5,-0.015265675114,-0.0157689323956,0.14909
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,10,2,1,51, ARITHMETIC,-5,5,-0.860124700843,-0.856001228088,-5,5,-0.860124700843,-0.856001228088,0.14705
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,11,2,1,51, ARITHMETIC,-5,5,-0.380531231434,-0.366866118611,-5,5,-0.380531231434,-0.366866118611,0.14955
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,12,2,1,51, ARITHMETIC,-5,5,-0.0833827710834,-0.0680959502966,-5,5,-0.0833827710834,-0.0680959502966,0.15462
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,13,2,1,51, ARITHMETIC,-5,5,-0.482227301762,-0.470362820847,-5,5,-0.482227301762,-0.470362820847,0.15184
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,14,2,1,51, ARITHMETIC,-5,5,-0.292699363789,-0.287682456269,-5,5,-0.292699363789,-0.287682456269,0.14729
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,15,2,1,51, ARITHMETIC,-5,5,-0.44264194661,-0.463838532129,-5,5,-0.44264194661,-0.463838532129,0.15478
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,16,2,1,51, ARITHMETIC,-5,5,-0.933932078484,-0.957688031516,-5,5,-0.933932078484,-0.957688031516,0.15321
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,17,2,1,51, ARITHMETIC,-5,5,-0.519789409905,-0.54764446422,-5,5,-0.519789409905,-0.54764446422,0.15198
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,18,2,1,51, ARITHMETIC,-5,5,-0.111377892304,-0.14103093841,-5,5,-0.111377892304,-0.14103093841,0.15153
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,19,2,1,51, ARITHMETIC,-5,5,0.668338215936,0.637975858799,-5,5,0.668338215936,0.637975858799,0.15078
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,20,2,1,51, ARITHMETIC,-5,5,0.929072614814,0.899544973643,-5,5,0.929072614814,0.899544973643,0.15079
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,21,2,1,51, ARITHMETIC,-5,5,0.645032818513,0.617678577069,-5,5,0.645032818513,0.617678577069,0.15031
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,22,2,1,51, ARITHMETIC,-5,5,1.08272039687,1.0590968384,-5,5,1.08272039687,1.0590968384,0.15088
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,23,2,1,51, ARITHMETIC,-5,5,0.995832942295,0.975624904954,-5,5,0.995832942295,0.975624904954,0.15091
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,24,2,1,51, ARITHMETIC,-5,5,1.17407651099,1.15702177717,-5,5,1.17407651099,1.15702177717,0.15261
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,25,2,1,51, ARITHMETIC,-5,5,1.61369036603,1.60691135888,-5,5,1.61369036603,1.60691135888,0.14818
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,26,2,1,51, ARITHMETIC,-5,5,1.47467463849,1.47283578187,-5,5,1.47467463849,1.47283578187,0.14682
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,27,2,1,51, ARITHMETIC,-5,5,0.946657778338,0.949898958077,-5,5,0.946657778338,0.949898958077,0.14611
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,28,2,1,51, ARITHMETIC,-5,5,0.982764761694,0.987462995148,-5,5,0.982764761694,0.987462995148,0.14629
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,29,2,1,51, ARITHMETIC,-5,5,1.20582636586,1.21322324665,-5,5,1.20582636586,1.21322324665,0.14634
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,30,2,1,51, ARITHMETIC,-5,5,0.499898967567,0.504001743581,-5,5,0.499898967567,0.504001743581,0.1462
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,31,2,1,51, ARITHMETIC,-5,5,-0.0447817558066,-0.043459911359,-5,5,-0.0447817558066,-0.043459911359,0.14594
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,32,2,1,51, ARITHMETIC,-5,5,0.246370468155,0.244789821676,-5,5,0.246370468155,0.244789821676,0.1458
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,33,2,1,51, ARITHMETIC,-5,5,-0.0845758554573,-0.0900989346127,-5,5,-0.0845758554573,-0.0900989346127,0.14579
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,34,2,1,51, ARITHMETIC,-5,5,-0.111125614449,-0.120454654589,-5,5,-0.111125614449,-0.120454654589,0.14583
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,35,2,1,51, ARITHMETIC,-5,5,-0.020268316761,-0.0302660215689,-5,5,-0.020268316761,-0.0302660215689,0.14569
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,36,2,1,51, ARITHMETIC,-5,5,-0.353392092243,-0.362066197699,-5,5,-0.353392092243,-0.362066197699,0.1453
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,37,2,1,51, ARITHMETIC,-5,5,-0.720886311969,-0.722667932671,-5,5,-0.720886311969,-0.722667932671,0.14459
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,38,2,1,51, ARITHMETIC,-5,5,-1.05337125612,-1.05104662252,-5,5,-1.05337125612,-1.05104662252,0.14432
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,39,2,1,51, ARITHMETIC,-5,5,-0.744180369902,-0.739820694649,-5,5,-0.744180369902,-0.739820694649,0.14441
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,40,2,1,51, ARITHMETIC,-5,5,-1.2283480734,-1.22773068611,-5,5,-1.2283480734,-1.22773068611,0.14501
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,41,2,1,51, ARITHMETIC,-5,5,-0.668305094219,-0.672046176361,-5,5,-0.668305094219,-0.672046176361,0.14521
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,42,2,1,51, ARITHMETIC,-5,5,-0.585596947178,-0.589436426473,-5,5,-0.585596947178,-0.589436426473,0.14462
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,43,2,1,51, ARITHMETIC,-5,5,-0.717100475004,-0.718691150847,-5,5,-0.717100475004,-0.718691150847,0.14417
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,44,2,1,51, ARITHMETIC,-5,5,-0.618463211991,-0.614698186986,-5,5,-0.618463211991,-0.614698186986,0.14412
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,45,2,1,51, ARITHMETIC,-5,5,-1.18105477229,-1.16914086176,-5,5,-1.18105477229,-1.16914086176,0.14398
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,46,2,1,51, ARITHMETIC,-5,5,-0.874832138166,-0.858437307142,-5,5,-0.874832138166,-0.858437307142,0.14429
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,47,2,1,51, ARITHMETIC,-5,5,-0.752088850181,-0.733266316781,-5,5,-0.752088850181,-0.733266316781,0.14484
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,48,2,1,51, ARITHMETIC,-5,5,-0.846428618959,-0.831173121314,-5,5,-0.846428618959,-0.831173121314,0.14605
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,49,2,1,51, ARITHMETIC,-5,5,-0.905257841934,-0.891662648114,-5,5,-0.905257841934,-0.891662648114,0.14656
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,50,2,1,51, ARITHMETIC,-5,5,-1.25372836646,-1.2390722073,-5,5,-1.25372836646,-1.2390722073,0.14615
22_03d5p,fisheries,fisheries,GF.AllGear: 1973+, param_init_bounded_dev_vector,pDevsLnC,51,2,1,51, ARITHMETIC,-5,5,-1.5304643025,-1.51639487459,-5,5,-1.5304643025,-1.51639487459,0.14656
22_03d5p,fisheries,fisheries,RKF: 1992+, param_init_bounded_dev_vector,pDevsLnC,1,2,1,30, ARITHMETIC,-5,5,3.87532242771,3.93411329225,-5,5,3.87532242771,3.93411329225,0.23625
22_03d5p,fisheries,fisheries,RKF: 1992+, param_init_bounded_dev_vector,pDevsLnC,2,2,1,30, ARITHMETIC,-5,5,3.56652564552,3.62857742896,-5,5,3.56652564552,3.62857742896,0.25217
22_03d5p,fisheries,fisheries,RKF: 1992+, param_init_bounded_dev_vector,pDevsLnC,3,2,1,30, ARITHMETIC,-5,5,3.35910201407,3.41365816581,-5,5,3.35910201407,3.41365816581,0.25567
22_03d5p,fisheries,fisheries,RKF: 1992+, param_init_bounded_dev_vector,pDevsLnC,4,2,1,30, ARITHMETIC,-5,5,4.26935882114,4.31680643518,-5,5,4.26935882114,4.31680643518,0.2391
22_03d5p,fisheries,fisheries,RKF: 1992+, param_init_bounded_dev_vector,pDevsLnC,5,2,1,30, ARITHMETIC,-5,5,2.31612475904,2.3815388039,-5,5,2.31612475904,2.3815388039,0.24966
