index, phase, min_index, max_index, parameter_scale, min_arith, max_arith, value_arith, min_param, max_param, value_param, name, type, category, process, label
21, 2, 1, 32, ARITHMETIC, -5, 5, 0.0308375979276, -5, 5, 0.0308375979276, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
22, 2, 1, 32, ARITHMETIC, -5, 5, 0.584090684595, -5, 5, 0.584090684595, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
23, 2, 1, 32, ARITHMETIC, -5, 5, 0.287517249926, -5, 5, 0.287517249926, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
24, 2, 1, 32, ARITHMETIC, -5, 5, 0.212478562619, -5, 5, 0.212478562619, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
25, 2, 1, 32, ARITHMETIC, -5, 5, 1.04318711853, -5, 5, 1.04318711853, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
26, 2, 1, 32, ARITHMETIC, -5, 5, 0.841300380205, -5, 5, 0.841300380205, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
27, 2, 1, 32, ARITHMETIC, -5, 5, 0.666807998253, -5, 5, 0.666807998253, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
28, 2, 1, 32, ARITHMETIC, -5, 5, 0.0441771178366, -5, 5, 0.0441771178366, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
29, 2, 1, 32, ARITHMETIC, -5, 5, 0.0532350011233, -5, 5, 0.0532350011233, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
30, 2, 1, 32, ARITHMETIC, -5, 5, 0.375034479456, -5, 5, 0.375034479456, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
31, 2, 1, 32, ARITHMETIC, -5, 5, -1.6196629559, -5, 5, -1.6196629559, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
32, 2, 1, 32, ARITHMETIC, -5, 5, -2.30441934395, -5, 5, -2.30441934395, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","SCF:_1992+"
1, 2, 1, 51, ARITHMETIC, -5, 5, 1.59860691738, -5, 5, 1.59860691738, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
2, 2, 1, 51, ARITHMETIC, -5, 5, 1.83097219916, -5, 5, 1.83097219916, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
3, 2, 1, 51, ARITHMETIC, -5, 5, 1.01784909002, -5, 5, 1.01784909002, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
4, 2, 1, 51, ARITHMETIC, -5, 5, 0.612163982537, -5, 5, 0.612163982537, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
5, 2, 1, 51, ARITHMETIC, -5, 5, 0.250760581269, -5, 5, 0.250760581269, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
6, 2, 1, 51, ARITHMETIC, -5, 5, 0.0472832845965, -5, 5, 0.0472832845965, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
7, 2, 1, 51, ARITHMETIC, -5, 5, 0.536811063575, -5, 5, 0.536811063575, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
8, 2, 1, 51, ARITHMETIC, -5, 5, 0.0568186071502, -5, 5, 0.0568186071502, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
9, 2, 1, 51, ARITHMETIC, -5, 5, -0.015265675114, -5, 5, -0.015265675114, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
10, 2, 1, 51, ARITHMETIC, -5, 5, -0.860124700843, -5, 5, -0.860124700843, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
11, 2, 1, 51, ARITHMETIC, -5, 5, -0.380531231434, -5, 5, -0.380531231434, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
12, 2, 1, 51, ARITHMETIC, -5, 5, -0.0833827710834, -5, 5, -0.0833827710834, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
13, 2, 1, 51, ARITHMETIC, -5, 5, -0.482227301762, -5, 5, -0.482227301762, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
14, 2, 1, 51, ARITHMETIC, -5, 5, -0.292699363789, -5, 5, -0.292699363789, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
15, 2, 1, 51, ARITHMETIC, -5, 5, -0.44264194661, -5, 5, -0.44264194661, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
16, 2, 1, 51, ARITHMETIC, -5, 5, -0.933932078484, -5, 5, -0.933932078484, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
17, 2, 1, 51, ARITHMETIC, -5, 5, -0.519789409905, -5, 5, -0.519789409905, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
18, 2, 1, 51, ARITHMETIC, -5, 5, -0.111377892304, -5, 5, -0.111377892304, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
19, 2, 1, 51, ARITHMETIC, -5, 5, 0.668338215936, -5, 5, 0.668338215936, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
20, 2, 1, 51, ARITHMETIC, -5, 5, 0.929072614814, -5, 5, 0.929072614814, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
21, 2, 1, 51, ARITHMETIC, -5, 5, 0.645032818513, -5, 5, 0.645032818513, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
22, 2, 1, 51, ARITHMETIC, -5, 5, 1.08272039687, -5, 5, 1.08272039687, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
23, 2, 1, 51, ARITHMETIC, -5, 5, 0.995832942295, -5, 5, 0.995832942295, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
24, 2, 1, 51, ARITHMETIC, -5, 5, 1.17407651099, -5, 5, 1.17407651099, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
25, 2, 1, 51, ARITHMETIC, -5, 5, 1.61369036603, -5, 5, 1.61369036603, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
26, 2, 1, 51, ARITHMETIC, -5, 5, 1.47467463849, -5, 5, 1.47467463849, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
27, 2, 1, 51, ARITHMETIC, -5, 5, 0.946657778338, -5, 5, 0.946657778338, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
28, 2, 1, 51, ARITHMETIC, -5, 5, 0.982764761694, -5, 5, 0.982764761694, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
29, 2, 1, 51, ARITHMETIC, -5, 5, 1.20582636586, -5, 5, 1.20582636586, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
30, 2, 1, 51, ARITHMETIC, -5, 5, 0.499898967567, -5, 5, 0.499898967567, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
31, 2, 1, 51, ARITHMETIC, -5, 5, -0.0447817558066, -5, 5, -0.0447817558066, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
32, 2, 1, 51, ARITHMETIC, -5, 5, 0.246370468155, -5, 5, 0.246370468155, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
33, 2, 1, 51, ARITHMETIC, -5, 5, -0.0845758554573, -5, 5, -0.0845758554573, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
34, 2, 1, 51, ARITHMETIC, -5, 5, -0.111125614449, -5, 5, -0.111125614449, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
35, 2, 1, 51, ARITHMETIC, -5, 5, -0.020268316761, -5, 5, -0.020268316761, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
36, 2, 1, 51, ARITHMETIC, -5, 5, -0.353392092243, -5, 5, -0.353392092243, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
37, 2, 1, 51, ARITHMETIC, -5, 5, -0.720886311969, -5, 5, -0.720886311969, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
38, 2, 1, 51, ARITHMETIC, -5, 5, -1.05337125612, -5, 5, -1.05337125612, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
39, 2, 1, 51, ARITHMETIC, -5, 5, -0.744180369902, -5, 5, -0.744180369902, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
40, 2, 1, 51, ARITHMETIC, -5, 5, -1.2283480734, -5, 5, -1.2283480734, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
41, 2, 1, 51, ARITHMETIC, -5, 5, -0.668305094219, -5, 5, -0.668305094219, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
42, 2, 1, 51, ARITHMETIC, -5, 5, -0.585596947178, -5, 5, -0.585596947178, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
43, 2, 1, 51, ARITHMETIC, -5, 5, -0.717100475004, -5, 5, -0.717100475004, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
44, 2, 1, 51, ARITHMETIC, -5, 5, -0.618463211991, -5, 5, -0.618463211991, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
45, 2, 1, 51, ARITHMETIC, -5, 5, -1.18105477229, -5, 5, -1.18105477229, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
46, 2, 1, 51, ARITHMETIC, -5, 5, -0.874832138166, -5, 5, -0.874832138166, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
47, 2, 1, 51, ARITHMETIC, -5, 5, -0.752088850181, -5, 5, -0.752088850181, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
48, 2, 1, 51, ARITHMETIC, -5, 5, -0.846428618959, -5, 5, -0.846428618959, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
49, 2, 1, 51, ARITHMETIC, -5, 5, -0.905257841934, -5, 5, -0.905257841934, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
50, 2, 1, 51, ARITHMETIC, -5, 5, -1.25372836646, -5, 5, -1.25372836646, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
51, 2, 1, 51, ARITHMETIC, -5, 5, -1.5304643025, -5, 5, -1.5304643025, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","GF.AllGear:_1973+"
1, 2, 1, 30, ARITHMETIC, -5, 5, 3.87532242771, -5, 5, 3.87532242771, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
2, 2, 1, 30, ARITHMETIC, -5, 5, 3.56652564552, -5, 5, 3.56652564552, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
3, 2, 1, 30, ARITHMETIC, -5, 5, 3.35910201407, -5, 5, 3.35910201407, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
4, 2, 1, 30, ARITHMETIC, -5, 5, 4.26935882114, -5, 5, 4.26935882114, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
5, 2, 1, 30, ARITHMETIC, -5, 5, 2.31612475904, -5, 5, 2.31612475904, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
6, 2, 1, 30, ARITHMETIC, -5, 5, 1.04102736521, -5, 5, 1.04102736521, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
7, 2, 1, 30, ARITHMETIC, -5, 5, 0.788235567971, -5, 5, 0.788235567971, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
8, 2, 1, 30, ARITHMETIC, -5, 5, 0.367327006127, -5, 5, 0.367327006127, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
9, 2, 1, 30, ARITHMETIC, -5, 5, 0.143559394783, -5, 5, 0.143559394783, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
10, 2, 1, 30, ARITHMETIC, -5, 5, -0.451420958075, -5, 5, -0.451420958075, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
11, 2, 1, 30, ARITHMETIC, -5, 5, -0.259527325634, -5, 5, -0.259527325634, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
12, 2, 1, 30, ARITHMETIC, -5, 5, -0.556894962551, -5, 5, -0.556894962551, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
13, 2, 1, 30, ARITHMETIC, -5, 5, -0.876620447297, -5, 5, -0.876620447297, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
14, 2, 1, 30, ARITHMETIC, -5, 5, -1.23240872162, -5, 5, -1.23240872162, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
15, 2, 1, 30, ARITHMETIC, -5, 5, -1.72694612241, -5, 5, -1.72694612241, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
16, 2, 1, 30, ARITHMETIC, -5, 5, -1.18053013811, -5, 5, -1.18053013811, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
17, 2, 1, 30, ARITHMETIC, -5, 5, 0.205523298478, -5, 5, 0.205523298478, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
18, 2, 1, 30, ARITHMETIC, -5, 5, -0.263093759066, -5, 5, -0.263093759066, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
19, 2, 1, 30, ARITHMETIC, -5, 5, -1.92539060558, -5, 5, -1.92539060558, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
20, 2, 1, 30, ARITHMETIC, -5, 5, -2.36287808741, -5, 5, -2.36287808741, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
21, 2, 1, 30, ARITHMETIC, -5, 5, -1.32175102811, -5, 5, -1.32175102811, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
22, 2, 1, 30, ARITHMETIC, -5, 5, -0.289218389179, -5, 5, -0.289218389179, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
23, 2, 1, 30, ARITHMETIC, -5, 5, 0.369958976857, -5, 5, 0.369958976857, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
24, 2, 1, 30, ARITHMETIC, -5, 5, -0.0431871961721, -5, 5, -0.0431871961721, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
25, 2, 1, 30, ARITHMETIC, -5, 5, -0.080586069694, -5, 5, -0.080586069694, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
26, 2, 1, 30, ARITHMETIC, -5, 5, 0.133597674089, -5, 5, 0.133597674089, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
27, 2, 1, 30, ARITHMETIC, -5, 5, -0.565331553654, -5, 5, -0.565331553654, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
28, 2, 1, 30, ARITHMETIC, -5, 5, -1.78644413905, -5, 5, -1.78644413905, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
29, 2, 1, 30, ARITHMETIC, -5, 5, -2.67787665123, -5, 5, -2.67787665123, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
30, 2, 1, 30, ARITHMETIC, -5, 5, -2.83555675515, -5, 5, -2.83555675515, pDevsLnC, "param_init_bounded_dev_vector","fisheries","fisheries","RKF:_1992+"
1, -3, 1, 1, ARITHMETIC, 0, 15, 14.9, 0, 15, 14.9, pLgtRet[1], "param_init_bounded_number","fisheries","fisheries","TCF:_logit-scale_max_retention_(pre-1997)"
1, -3, 1, 1, ARITHMETIC, 0, 15, 14.9, 0, 15, 14.9, pLgtRet[2], "param_init_bounded_number","fisheries","fisheries","TCF:_logit-scale_max_retention_(2005-2009)"
1, -3, 1, 1, ARITHMETIC, 0, 15, 14.9, 0, 15, 14.9, pLgtRet[3], "param_init_bounded_number","fisheries","fisheries","TCF:_logit-scale_max_retention_(2013+)"
1, 5, 1, 1, LOG, 0.01, 1.1, 0.492608510829, -4.60517018599, 0.0953101798043, -0.708040516082, pQ[1], "param_init_bounded_number","surveys","surveys","NMFS_trawl_survey:_males,_1975-1981"
1, 5, 1, 1, LOG, 0.01, 1.1, 0.504896426945, -4.60517018599, 0.0953101798043, -0.683401965901, pQ[2], "param_init_bounded_number","surveys","surveys","NMFS_trawl_survey:_males,_1982+"
1, 5, 1, 1, LOG, 0.01, 1.1, 0.332896334693, -4.60517018599, 0.0953101798043, -1.0999241447, pQ[3], "param_init_bounded_number","surveys","surveys","NMFS_trawl_survey:_females,_1975-1981"
1, 5, 1, 1, LOG, 0.01, 1.1, 0.27217000863, -4.60517018599, 0.0953101798043, -1.30132837621, pQ[4], "param_init_bounded_number","surveys","surveys","NMFS_trawl_survey:_females,_1982+"
1, -5, 1, 1, LOG, 0.5, 1.5, 1, -0.69314718056, 0.405465108108, 0, pQ[5], "param_init_bounded_number","surveys","surveys","BSFRF_SBS"
1, -5, 1, 1, ARITHMETIC, -5, 11, 10.68, -5, 11, 10.68, pLnDirMul[1], "param_init_bounded_number","likelihood","Dirichlet-Multinomial","ln(theta)_parameter_for_BSFRF_SBS_M"
1, -5, 1, 1, ARITHMETIC, -5, 11, 10.99, -5, 11, 10.99, pLnDirMul[2], "param_init_bounded_number","likelihood","Dirichlet-Multinomial","ln(theta)_parameter_for_BSFRF_SBS_F"
